Brand,Size,Flavor,Rating,Price,CALORIES,TOTAL FAT,CHOLESTEROL,SODIUM,TOTAL CARBOHYDRATE,PROTEIN,CALCIUM,POTASSIUM,DIETARY FIBER,IRON,TOTAL SUGARS,VITAMIN D,VITAMIN D 0MCG,PHOSPHORUS,MAGNESIUM,VITAMIN C (AS ASCORBIC ACID),VITAMIN D (AS CHOLECALCIFEROL),NIACIN (AS NIACINAMIDE),VITAMIN B6 (AS PYRIDOXINE HYDROCHLORIDE),VITAMIN B12 (AS CYANOCOBALAMIN),NIACIN,BIOTIN,FOLATE
Isopure,3 Lbs.,Pineapple Orange Banana,8.6,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Strawberries & Cream,8.6,$37.49,210,1 g,5 mg,340 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Vanilla Salted Caramel,8.6,$37.49,100,0 g,10 mg,240 mg,0 g,25 g,340 mg,370 mg,0,0,0,0,0,280 mg,100 mg,0,0,0,0,0,5 mg,75 mcg,0
Isopure,7.5 Lbs.,Cookies & Cream,8.6,$83.99,210,1 g,5 mg,340 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,7.5 Lbs.,Creamy Vanilla,8.6,$83.99,210,1 g,5 mg,320 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,7.5 Lbs.,Low Carb Dutch Chocolate,8.6,$83.99,220,1 g,5 mg,320 mg,3 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,7.5 Lbs.,Strawberries & Cream,8.6,$83.99,210,1 g,5 mg,320 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,1.6 Lbs.,Chocolate,9.1,$20.99,0,0,0,0,0,0,85 mg,153 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,1.6 Lbs.,Vanilla,9.1,$20.99,0,0,0,0,0,0,81 mg,51 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,5 Lbs.,Chocolate,9.1,$52.49,120,1 g,15 mg,200 mg,3 g,25 g,85 mg,153 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Xtend,1.8 Lbs.,Chocolate Lava Cake,8.2,$27.99,120,1 g,0 mg,170 mg,4 g,25 g,125 mg,460 mg,0,2 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtend,1.8 Lbs.,Cookie Butter,8.2,$27.99,120,1 g,0 mg,150 mg,4 g,25 g,115 mg,270 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtend,1.8 Lbs.,Salted Caramel Shake,8.2,$27.99,110,0 g,0 mg,210 mg,2 g,25 g,120 mg,220 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtend,1.8 Lbs.,Vanilla Ice Cream,8.2,$27.99,110,0 g,0 mg,170 mg,2 g,25 g,120 mg,220 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtend,5 Lbs.,Chocolate Lava Cake,8.2,$49.99,120,1 g,0 mg,170 mg,4 g,25 g,125 mg,460 mg,0,2 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtend,5 Lbs.,Cookie Butter,8.2,$49.99,120,1 g,0 mg,150 mg,4 g,25 g,115 mg,270 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtend,5 Lbs.,Salted Caramel Shake,8.2,$49.99,110,0 g,0 mg,210 mg,2 g,25 g,120 mg,220 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtend,5 Lbs.,Vanilla Ice Cream,8.2,$49.99,110,0 g,0 mg,170 mg,2 g,25 g,120 mg,220 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beverly International,2 Lbs.,Chocolate,9.5,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beverly International,2 Lbs.,Cookies & Cream,9.5,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beverly International,2 Lbs.,Graham Cracker,9.5,$37.49,130,3 g,15 mg,0,5 g,20 g,445 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beverly International,2 Lbs.,Rocky Road,9.5,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beverly International,2 Lbs.,Strawberry,9.5,$37.49,130,3.5 g,15 mg,210 mg,4 g,20 g,350 mg,260 mg,0,.5 mg,0,0,0,0,110 mg,0,0,0,0,0,0,0,0
Beverly International,2 Lbs.,Vanilla,9.5,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,1 Bar,Blueberry Muffin,9.3,$4.99,190,7 g,5 mg,210 mg,22 g,21 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,1 Bar,Chocolate Chip Cookie Dough,9.3,$4.99,200,9 g,5 mg,190 mg,21 g,21 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,1 Bar,Cookies and Cream,9.3,$4.99,200,8 g,5 mg,280 mg,21 g,21 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Chocolate Hazelnut,9.3,$24.99,190,8 g,5 mg,200 mg,23 g,20 g,120 mg,160 mg,0,1.1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Peanut Butter Brownie Smash,9.3,$24.99,190,7 g,5 mg,200 mg,23 g,20 g,100 mg,160 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Birthday Cake,9.3,$29.99,180,6 g,5 mg,220 mg,24 g,21 g,110 mg,80 mg,0,.2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Blueberry Muffin,9.3,$29.99,190,7 g,5 mg,210 mg,22 g,21 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Chocolate Brownie,9.3,$29.99,180,6 g,5 mg,230 mg,23 g,20 g,120 mg,220 mg,0,2.8 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Chocolate Chip Cookie Dough,9.3,$29.99,200,9 g,5 mg,200 mg,21 g,21 g,120 mg,150 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Cookies & Cream,9.3,$29.99,200,8 g,5 mg,280 mg,21 g,21 g,120 mg,140 mg,0,.7 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Maple Waffle,9.3,$29.99,190,6 g,5 mg,290 mg,24 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Mint Chocolate Chunk,9.3,$29.99,200,8 g,5 mg,210 mg,22 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Mocha Chocolate Chip,9.3,$29.99,180,6 g,5 mg,240 mg,24 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Oatmeal Chocolate Chip,9.3,$29.99,190,7 g,5 mg,190 mg,23 g,20 g,120 mg,140 mg,0,.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,Rocky Road,9.3,$29.99,210,9 g,5 mg,190 mg,21 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,S'Mores,9.3,$29.99,190,7 g,5 mg,200 mg,22 g,21 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Bars,White Chocolate Raspberry,9.3,$29.99,200,8 g,5 mg,220 mg,22 g,20 g,120 mg,110 mg,0,.5 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Stevia Sweetened Bars,Chocolate Peanut Butter,9.3,$28.34,210,10 g,5 mg,190 mg,22 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Stevia Sweetened Bars,Cinnamon Roll,9.3,$28.34,180,6 g,5 mg,190 mg,24 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Nutrition,12 Stevia Sweetened Bars,Double Chocolate Chunk,9.3,$28.34,180,7 g,5 mg,220 mg,24 g,20 g,110 mg,180 mg,0,1.6 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Isopure,400 Grams,Citrus Lemonade,8.6,$21.74,90,0 g,10 mg,10 mg,2 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,1.6 Lbs.,Chocolate Peanut Butter,9.5,$32.99,0,0,0,0,0,0,130 mg,210 mg,0,1.7 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,1.6 Lbs.,Double Rich Chocolate,9.5,$32.99,0,0,0,0,0,0,130 mg,240 mg,0,1.39 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,1.6 Lbs.,Vanilla Ice Cream,9.5,$32.99,0,0,0,0,0,0,130 mg,150 mg,0,1.3 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,5 Lbs.,Cookies & Cream,9.5,$74.99,120,1 g,5 mg,240 mg,2 g,25 g,130 mg,160 mg,0,1.4 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,5 Lbs.,Double Rich Chocolate,9.5,$74.99,100,0 g,5 mg,210 mg,1 g,25 g,130 mg,240 mg,0,1.9 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Evlution Nutrition,5 Lbs.,Vanilla Ice Cream,9.5,$74.99,100,0 g,5 mg,190 mg,1 g,25 g,130 mg,150 mg,0,1.3 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,5 Lbs.,Apple Fritter,8.1,$63.97,270,4 g,20 mg,390 mg,30 g,30 g,481 mg,130 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,5 Lbs.,Chocolate Mousse,8.1,$63.97,300,6 g,20 mg,390 mg,34 g,30 g,486 mg,300 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,5 Lbs.,Tahitian Vanilla Bean,8.1,$63.97,280,4 g,20 mg,350 mg,31 g,30 g,476 mg,125 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VADE Nutrition,15 Chocolate & 15 Vanilla,Chocolate/Vanilla Combo,9.2,$44.99,90,0 g,10 mg,105 mg,1 g,20 g,0,138 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VADE Nutrition,30 Servings,Chocolate,9.2,$42.99,90,0 g,10 mg,105 mg,1 g,20 g,0,138 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VADE Nutrition,30 Servings,Vanilla,9.2,$42.99,90,0 g,10 mg,95 mg,1 g,20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,1.5 Lbs.,Arctic Cherry Blast,9.6,$29.99,90,0 g,5 mg,10 mg,1 g,22 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,1.5 Lbs.,Lemon Berry Blizzard,9.6,$29.99,90,0 g,5 mg,10 mg,1 g,22 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,1.5 Lbs.,Orange Dreamsicle,9.6,$29.99,90,0 g,5 mg,10 mg,1 g,22 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Chocolate Peanut Butter Bliss,8.6,$39.99,110,0,5 mg,270 mg,2 g,25 g,140 mg,160 mg,0,0,0,0,0,63 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Cinnamon Sugar Donut,8.6,$39.99,110,0 g,5 mg,110 mg,1 g,25 g,138 mg,150 mg,0,0,0,0,0,63 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Dutch Chocolate,8.6,$39.99,110,0 g,5 mg,95 mg,1 g,25 g,137 mg,0,0,0,0,0,0,66 mg,25 mg,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Ice Cream Cookie Dream,8.6,$39.99,110,0,5 mg,135 mg,2 g,25 g,139 mg,160 mg,0,0,0,0,0,63 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Pancakes & Maple Syrup,8.6,$39.99,110,0 g,5 mg,110 mg,1 g,25 g,138 mg,150 mg,0,0,0,0,0,63 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Strawberry Ice Cream,8.6,$39.99,110,0,5 mg,90 mg,1 g,25 g,138 mg,0,0,0,0,0,0,63 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,2 Lbs.,Vanilla,8.6,$39.99,110,0 g,5 mg,95 mg,1 g,25 g,135 mg,0,0,0,0,0,0,62 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,5 Lbs.,Alpine Vanilla,8.6,$79.99,110,0,5 mg,95 mg,1 g,25 g,138 mg,150 mg,0,0,0,0,0,64 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,5 Lbs.,Cinnamon Sugar Donut,8.6,$79.99,110,0 g,5 mg,110 mg,1 g,25 g,138 mg,150 mg,0,0,0,0,0,63 mg,22 mg,0,0,0,0,0,0,0,0
NutraBio,5 Lbs.,Dutch Chocolate,8.6,$79.99,110,0,5 mg,95 mg,2 g,25 g,140 mg,1808 mg,0,0,0,0,0,67 mg,25 mg,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Chocolate Chocolate Chip,9.1,$35.01,125,1 g,35 mg,110 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Glazed Donut,9.1,$35.01,120,1 g,30 mg,150 mg,2 g,25 g,0,190 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Mocha Cappuccino,9.1,$35.01,117,1 g,31 mg,145 mg,2 g,25 g,0,191 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Vanilla Naturally Flavored,9.1,$35.01,125,1 g,30 mg,130 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Banana Cream,9.1,$35.99,121,1 g,31 mg,146 mg,3 g,25 g,0,191 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Brownie Batter,9.1,$35.99,130,1.5 g,30 mg,150 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Chocolate,9.1,$35.99,125,1 g,35 mg,110 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Chocolate Coconut,9.1,$35.99,125,1 g,31 mg,146 mg,4 g,25 g,0,266 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Cookies & Cream,9.1,$35.99,121,1.5 g,50 mg,130 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Frosted Cinnamon Bun,9.1,$35.99,121,1 g,30 mg,150 mg,3 g,25 g,0,200 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Strawberry,9.1,$35.99,121,1 g,30 mg,150 mg,3 g,25 g,0,200 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,2 Lbs.,Vanilla,9.1,$35.99,125,1 g,35 mg,110 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Banana Cream,9.1,$57.99,121,1 g,31 mg,146 mg,3 g,25 g,0,191 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Brownie Batter,9.1,$57.99,130,1.5 g,30 mg,150 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Chocolate,9.1,$57.99,125,1 g,35 mg,110 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Chocolate Chocolate Chip,9.1,$57.99,125,1 g,35 mg,110 mg,4 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Chocolate Coconut,9.1,$57.99,125,1 g,31 mg,146 mg,4 g,25 g,0,266 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Chocolate Mint,9.1,$57.99,121,1 g,31 mg,146 mg,3 g,25 g,0,264 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Cookies & Cream,9.1,$57.99,121,1.5 g,50 mg,130 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal,4 Lbs.,Frosted Cinnamon Bun,9.1,$57.99,121,1 g,30 mg,150 mg,3 g,25 g,0,200 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,1 Lb.,Chocolate,9.0,$21.59,110,0 g,0 mg,110 mg,1 g,27 g,60 mg,170 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Banana,9.0,$34.99,110,0 g,0 mg,70 mg,1 g,27 g,80 mg,140 mg,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Birthday Cake,9.0,$34.99,120,0 g,0 mg,0,3 g,27 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Caramel Macchiato,9.0,$34.99,110,0 g,5 mg,0,1 g,27 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Chocolate,9.0,$34.99,110,0 g,0 mg,110 mg,1 g,27 g,60 mg,170 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Chocolate Mint,9.0,$34.99,110,0 g,0 mg,190 mg,1 g,27 g,60 mg,180 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Chocolate Peanut Butter,9.0,$34.99,120,.5 g,0 mg,200 mg,2 g,27 g,40 mg,105 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Cookies & Cream,9.0,$34.99,120,0 g,10 mg,0,2 g,27 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Orange Dreamsicle,9.0,$34.99,110,0 g,0 mg,60 mg,1 g,27 g,100 mg,160 mg,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Pineapple Coconut,9.0,$34.99,120,.5 g,0 mg,85 mg,1 g,27 g,80 mg,125 mg,0,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Strawberry,9.0,$34.99,120,.5 g,0 mg,105 mg,2 g,27 g,60 mg,105 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,2 Lbs.,Vanilla,9.0,$34.99,110,0 g,0 mg,75 mg,1 g,27 g,80 mg,140 mg,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,5 Lbs.,Banana,9.0,$71.24,110,0 g,0 mg,70 mg,1 g,27 g,80 mg,140 mg,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,5 Lbs.,Chocolate,9.0,$71.24,110,0 g,0 mg,110 mg,1 g,27 g,60 mg,170 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,5 Lbs.,Chocolate Mint,9.0,$71.24,110,0 g,0 mg,190 mg,1 g,27 g,60 mg,180 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,5 Lbs.,Chocolate Peanut Butter,9.0,$71.24,120,.5 g,0 mg,200 mg,2 g,27 g,40 mg,105 mg,0,1.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,5 Lbs.,Cookies & Cream,9.0,$71.24,120,0 g,10 mg,0,2 g,27 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,5 Lbs.,Strawberry,9.0,$71.24,120,.5 g,0 mg,105 mg,2 g,27 g,60 mg,105 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Allmax Nutrition,5 Lbs.,Vanilla,9.0,$71.24,110,0 g,0 mg,75 mg,1 g,27 g,80 mg,140 mg,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2.2 Lbs.,Double Rich Chocolate,9.6,$27.99,130,2 g,60 mg,160 mg,3 g,24 g,98 mg,0,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2.2 Lbs.,Vanilla Ice Cream,9.6,$27.99,130,2 g,65 mg,120 mg,3 g,24 g,96 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,2 Lbs.,Cappuccino,9.6,$40.49,120,1 g,15 mg,40 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,2 Lbs.,Chocolate,9.6,$40.49,120,1 g,20 mg,100 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,2 Lbs.,Lemon Sorbet,9.6,$40.49,120,1 g,20 mg,40 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,2 Lbs.,Unflavored,9.6,$40.49,110,.5 g,20 mg,35 mg,1 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,2 Lbs.,Vanilla Bean,9.6,$40.49,120,1 g,20 mg,40 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascent,4 Lbs.,Chocolate,9.6,$65.24,120,1 g,20 mg,100 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,1.8 Lbs.,Creamy Vanilla,9.1,$35.99,120,.5 g,5 mg,50 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,1.8 Lbs.,Creamy Chocolate,9.1,$39.99,120,.5 g,5 mg,85 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,5 Lbs.,Creamy Chocolate,9.1,$75.99,120,.5 g,5 mg,85 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,5 Lbs.,Creamy Vanilla,9.1,$75.99,120,.5 g,5 mg,50 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,5 Lbs.,Natural Unflavored,9.1,$75.99,110,.5 g,10 mg,45 mg,1 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,10 Lbs.,Creamy Vanilla,9.1,$129.99,0,.5 g,5 mg,50 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,10 Lbs.,Dutch Chocolate,9.1,$129.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOW,10 Lbs.,Natural Unflavored,9.1,$129.99,110,.5 g,10 mg,45 mg,1 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,5 Lbs.,Chocolate Milk,9.1,$59.99,100,0 g,15 mg,20 mg,0 g,24 g,0,30 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,5 Lbs.,Vanilla,9.1,$59.99,100,0 g,15 mg,20 mg,0 g,24 g,0,10 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alpha Lion,1.76 Lbs.,Bulging Banana,8.1,$47.99,116,1 g,5.6 mg,67 mg,2.7 g,25 g,0,128 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alpha Lion,1.76 Lbs.,Chiseled Chocolate,8.1,$47.99,116,1 g,5.6 mg,67 mg,2.7 g,25 g,0,128 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alpha Lion,1.76 Lbs.,Vein Poppin Vanilla,8.1,$47.99,116,1 g,5.6 mg,67 mg,2.7 g,25 g,0,128 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,2.8 Lbs.,Pure Chocolate,9.1,$43.99,140,0,5 mg,210 mg,2 g,30 g,100 mg,200 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVALUS,2.8 Lbs.,True Vanilla,9.1,$43.99,130,0,5 mg,140 mg,1 g,30 g,100 mg,120 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINAFLEX,5 Lbs.,Peanut Butter Cookie,9.2,$45.10,130,1.5 g,45 mg,220 mg,3 g,25 g,360 mg,280 mg,0,.2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
FINAFLEX,5.1 Lbs.,Double Chocolate Brownie,9.2,$46.99,130,1.5 g,45 mg,200 mg,4 g,25 g,360 mg,370 mg,0,1.2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
FINAFLEX,5.1 Lbs.,Frosted Cinnamon Churro,9.2,$46.99,130,1 g,45 mg,170 mg,3 g,25 g,360 mg,280 mg,0,.2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
FINAFLEX,5.1 Lbs.,Vanilla Caramel Ice Cream,9.2,$46.99,130,1 g,45 mg,200 mg,3 g,25 g,360 mg,270 mg,0,.2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,1.8 Lbs.,Milk Chocolate,7.3,$31.99,100,0 g,5 mg,360 mg,0,25 g,210 mg,0,0,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,1.8 Lbs.,Vanilla,7.3,$31.99,100,0 g,5 mg,300 mg,0,25 g,110 mg,0,0,.5 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
REDCON1,2.1 Lbs.,Mint Chocolate Ice Cream,5.1,$44.99,130,.5 g,5 mg,85 mg,0,25 g,104 mg,190 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
REDCON1,2.1 Lbs.,Peanut Butter Chocolate,5.1,$44.99,130,.5 g,5 mg,85 mg,0,25 g,104 mg,190 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
ABB,12/18 Fl. Oz. Bottles,Fruit Punch,8.7,$53.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
